2957826.0	  879.5	  578.2	 1162.0	  896.7	  570.8	  977.0	   -0.9	   -0.2	   -1.8	    0.9	  45.70	  45.40	.
2957828.0	  879.3	  578.1	 1162.0	  896.7	  570.9	  978.0	   -1.1	   -0.6	   -0.2	   -0.9	  45.70	  45.40	.
2957830.0	  879.2	  578.1	 1164.0	  896.8	  570.3	  978.0	   -0.7	   -0.2	   -0.4	   -2.0	  45.70	  45.40	.
2957832.0	  879.2	  578.1	 1165.0	  896.8	  570.3	  978.0	   -0.7	   -0.2	   -1.5	   -0.7	  45.70	  45.40	.
2957834.0	  879.2	  578.1	 1167.0	  896.4	  570.3	  978.0	   -1.1	   -0.2	   -1.8	    1.3	  45.70	  45.40	.
2957836.0	  878.9	  578.0	 1167.0	  896.3	  570.5	  978.0	   -1.1	    0.0	   -0.9	    2.2	  45.70	  45.40	.
2957838.0	  878.9	  578.1	 1166.0	  896.3	  570.8	  978.0	   -0.5	    0.0	    0.4	    2.2	  45.70	  45.40	.
2957840.0	  878.9	  578.1	 1165.0	  896.4	  571.0	  979.0	    0.0	   -0.6	    0.5	    1.3	  45.70	  45.40	.
2957842.0	  878.9	  578.0	 1165.0	  896.5	  571.0	  979.0	    0.5	   -1.3	    0.5	    0.6	  45.70	  45.40	.
2957844.0	  878.9	  577.8	 1165.0	  896.4	  571.0	  980.0	    1.6	   -1.3	    1.3	    0.2	  45.70	  45.40	.
2957846.0	  879.2	  577.7	 1165.0	  896.6	  571.1	  980.0	    2.0	   -0.9	    2.9	    0.0	  45.70	  45.40	.
2957848.0	  879.5	  577.7	 1165.0	  897.0	  571.0	  981.0	    1.3	   -0.4	    3.6	   -0.2	  45.70	  45.40	.
2957850.0	  879.4	  577.6	 1165.0	  897.5	  571.0	  981.0	    0.0	   -0.2	    2.6	    0.0	  45.70	  45.40	.
2957852.0	  879.4	  577.7	 1166.0	  897.5	  571.0	  981.0	   -0.7	    0.2	    0.2	    0.6	  45.70	  45.40	.
2957854.0	  879.3	  577.6	 1166.0	  897.5	  571.1	  981.0	   -1.1	    0.4	   -1.5	    0.6	  45.70	  45.40	.
2957856.0	  879.2	  577.8	 1166.0	  897.1	  571.2	  980.0	   -1.1	    0.0	   -1.3	    0.9	  45.70	  45.40	.
2957858.0	  879.0	  577.7	 1166.0	  897.1	  571.1	  979.0	   -0.5	   -0.2	   -0.4	    2.0	  45.70	  45.40	.
2957860.0	  879.1	  577.6	 1166.0	  897.2	  571.5	  979.0	    0.7	    0.0	    0.5	    2.8	  45.70	  45.40	.
2957862.0	  879.1	  577.7	 1166.0	  897.2	  571.9	  979.0	    2.0	    0.6	    0.5	    2.4	  45.70	  45.40	.
2957864.0	  879.5	  577.8	 1167.0	  897.3	  571.9	  979.0	    2.4	    0.6	    0.4	    0.7	  45.70	  45.40	.
2957866.0	  879.7	  577.8	 1167.0	  897.3	  572.0	  979.0	    2.0	    0.0	   -0.4	   -0.2	  45.70	  45.40	.
2957868.0	  879.8	  577.8	 1167.0	  897.3	  571.8	  980.0	    0.7	   -0.6	   -1.3	    0.2	  45.70	  45.40	.
2957870.0	  879.9	  577.7	 1167.0	  897.0	  571.9	  981.0	   -0.4	   -1.8	   -0.5	    0.7	  45.70	  45.40	.
2957872.0	  879.7	  577.6	 1167.0	  896.9	  572.1	  981.0	   -0.9	   -2.2	    0.7	    1.3	  45.70	  45.40	.
2957874.0	  879.6	  577.0	 1167.0	  897.4	  572.1	  981.0	   -0.7	   -1.1	    1.1	    1.3	  45.70	  45.40	.
2957876.0	  879.6	  577.3	 1168.0	  897.3	  572.3	  980.0	   -0.4	    0.4	    0.4	    1.8	  45.70	  45.40	.
2957878.0	  879.6	  577.4	 1168.0	  897.2	  572.4	  981.0	    0.0	    0.9	   -0.2	    2.4	  45.70	  45.40	.
2957880.0	  879.5	  577.4	 1168.0	  897.3	  572.8	  980.0	   -0.2	    0.2	    0.4	    2.8	  45.70	  45.40	.
2957882.0	  879.7	  577.4	 1168.0	  897.3	  572.9	  980.0	   -1.5	    0.0	    0.4	    3.1	  45.70	  45.40	.
2957884.0	  879.4	  577.4	 1168.0	  897.4	  573.3	  980.0	   -2.7	   -0.4	   -0.2	    3.5	  45.70	  45.40	.
2957886.0	  878.9	  577.4	 1168.0	  897.3	  573.6	  980.0	   -3.1	   -0.9	   -0.2	    3.7	  45.70	  45.40	.
2957888.0	  878.8	  577.2	 1167.0	  897.2	  574.0	  980.0	   -2.9	   -1.3	    0.5	    2.9	  45.70	  45.40	.
2957890.0	  878.6	  577.1	 1166.0	  897.4	  574.2	  980.0	   -2.7	   -1.1	    1.6	    1.8	  45.70	  45.40	.
2957892.0	  878.1	  577.0	 1166.0	  897.6	  574.3	  980.0	   -1.6	   -0.6	    2.0	    0.2	  45.70	  45.40	.
2957894.0	  878.1	  577.0	 1166.0	  897.8	  574.3	  980.0	    0.7	    0.2	    1.5	   -0.9	  45.70	  45.40	.
2957896.0	  878.4	  577.0	 1166.0	  897.9	  574.0	  981.0	    2.6	    1.1	    0.7	    1.1	  45.70	  45.40	.
2957898.0	  878.7	  577.2	 1168.0	  897.9	  574.0	  981.0	    2.7	    2.2	    0.2	    5.9	  45.70	  45.40	.
2957900.0	  878.9	  577.4	 1167.0	  897.9	  575.2	  981.0	    3.3	    3.5	    0.0	    9.0	  45.70	  45.40	.
2957902.0	  879.1	  577.8	 1168.0	  897.9	  576.3	  981.0	    8.4	    4.4	    0.9	    7.9	  45.70	  45.40	.
2957904.0	  879.8	  578.3	 1169.0	  897.9	  576.6	  982.0	   17.7	    5.0	    8.6	    7.3	  45.70	  45.40	.
2957906.0	  882.4	  578.7	 1171.0	  898.4	  576.9	  982.0	   32.5	    7.5	   28.6	   10.5	  45.70	  45.40	.
2957908.0	  885.3	  579.2	 1172.0	  902.1	  578.6	  982.0	   49.1	   11.2	   51.1	   14.1	  45.70	  45.40	.
2957910.0	  891.4	  581.0	 1174.0	  909.4	  580.0	  982.0	   66.7	   14.1	   67.8	   14.9	  45.70	  45.40	.
2957912.0	  897.7	  582.1	 1174.0	  914.9	  581.2	  982.0	   82.6	   15.2	   82.1	   12.7	  45.60	  45.40	.
2957914.0	  906.6	  583.5	 1174.0	  922.8	  582.4	  983.0	   93.7	   16.0	   90.6	    9.9	  45.60	  45.40	.
2957916.0	  915.3	  585.0	 1175.0	  933.6	  583.1	  984.0	   99.6	   17.4	  104.9	    7.5	  45.60	  45.40	.
